Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1880","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1882","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1885","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1890","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1894","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2023","2023","kcal/cap/d","1897","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/cap/d","2419","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2001","2001","kcal/cap/d","2427","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2002","2002","kcal/cap/d","2435","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2003","2003","kcal/cap/d","2442","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2004","2004","kcal/cap/d","2448","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/cap/d","2453","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2006","2006","kcal/cap/d","2456","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2007","2007","kcal/cap/d","2457","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2008","2008","kcal/cap/d","2457","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2009","2009","kcal/cap/d","2456","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/cap/d","2455","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2011","2011","kcal/cap/d","2453","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2012","2012","kcal/cap/d","2450","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2013","2013","kcal/cap/d","2446","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2014","2014","kcal/cap/d","2443","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/cap/d","2441","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2016","2016","kcal/cap/d","2438","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2017","2017","kcal/cap/d","2435","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2018","2018","kcal/cap/d","2434","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2019","2019","kcal/cap/d","2436","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/cap/d","2440","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/cap/d","2447","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2022","2022","kcal/cap/d","2453","E","Estimated value",""
"FS","Suite of Food Security Indicators","F351","China","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2023","2023","kcal/cap/d","2457","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20002002","2000-2002","%","145","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20012003","2001-2003","%","145","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20022004","2002-2004","%","144","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20032005","2003-2005","%","143","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20042006","2004-2006","%","142","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20052007","2005-2007","%","141","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20062008","2006-2008","%","141","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20072009","2007-2009","%","141","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20082010","2008-2010","%","142","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","142","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","142","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","141","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","141","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","140","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","140","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","140","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","141","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","141","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","142","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","143","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","144","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20212023","2021-2023","%","145","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2000","2000","Int$/cap","47587.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2001","2001","Int$/cap","48179.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2002","2002","Int$/cap","48372.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2003","2003","Int$/cap","48425.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2004","2004","Int$/cap","49431","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2005","2005","Int$/cap","49877.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2006","2006","Int$/cap","50746.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2007","2007","Int$/cap","51657.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2008","2008","Int$/cap","51500.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2009","2009","Int$/cap","49765.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2010","2010","Int$/cap","50485.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2011","2011","Int$/cap","51344.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2012","2012","Int$/cap","51256.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2013","2013","Int$/cap","51286.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2014","2014","Int$/cap","51534.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2015","2015","Int$/cap","51923.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2016","2016","Int$/cap","52353.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2017","2017","Int$/cap","53398.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2018","2018","Int$/cap","54199.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2019","2019","Int$/cap","55010.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","50724.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","Int$/cap","53834.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2022","2022","Int$/cap","54988.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20212023","2021-2023","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2000","2000","kcal/cap/d","21","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2001","2001","kcal/cap/d","21","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2002","2002","kcal/cap/d","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2003","2003","kcal/cap/d","25","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2004","2004","kcal/cap/d","27","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/cap/d","34","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/cap/d","40","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/cap/d","42","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/cap/d","29","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/cap/d","35","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/cap/d","40","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/cap/d","46","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/cap/d","45","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/cap/d","20","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/cap/d","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/cap/d","19","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/cap/d","20","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/cap/d","18","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2020","2020","kcal/cap/d","17","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/cap/d","13","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2022","2022","kcal/cap/d","15","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2023","2023","kcal/cap/d","15","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2000","2000","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2001","2001","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2002","2002","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2003","2003","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2004","2004","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2005","2005","kcal/cap/d","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2006","2006","kcal/cap/d","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2007","2007","kcal/cap/d","1930","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2008","2008","kcal/cap/d","1928","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2009","2009","kcal/cap/d","1926","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2010","2010","kcal/cap/d","1925","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2011","2011","kcal/cap/d","1923","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2012","2012","kcal/cap/d","1922","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2013","2013","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2014","2014","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2015","2015","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2016","2016","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1922","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1923","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1924","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1924","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2023","2023","kcal/cap/d","1924","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2001","2001","kcal/cap/d","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2002","2002","kcal/cap/d","2508","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2003","2003","kcal/cap/d","2508","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2004","2004","kcal/cap/d","2508","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/cap/d","2508","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2006","2006","kcal/cap/d","2507","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2007","2007","kcal/cap/d","2505","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2008","2008","kcal/cap/d","2503","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2009","2009","kcal/cap/d","2500","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/cap/d","2498","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2011","2011","kcal/cap/d","2497","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2012","2012","kcal/cap/d","2495","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2013","2013","kcal/cap/d","2494","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2014","2014","kcal/cap/d","2493","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/cap/d","2493","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2016","2016","kcal/cap/d","2493","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2017","2017","kcal/cap/d","2494","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2018","2018","kcal/cap/d","2495","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2019","2019","kcal/cap/d","2496","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/cap/d","2497","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/cap/d","2499","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2022","2022","kcal/cap/d","2500","E","Estimated value",""
"FS","Suite of Food Security Indicators","FRA","France","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2023","2023","kcal/cap/d","2501","E","Estimated value",""
